from,to,width
33,233,0.011178
35,233,0.0229551
37,233,0.0113014
38,233,0.00455129
39,233,0.0248383
42,233,0.00450577
45,233,0.0103061
48,233,0.0328987
52,233,0.00682443
56,233,0.00125159
57,233,0.00113453
62,233,0.00486459
63,233,0.00911848
68,233,0.029901
73,233,0.0131393
74,233,0.0315397
75,233,0.00732366
76,233,0.00732366
81,233,0.0126977
82,233,0.0126977
85,233,0.0148371
86,233,0.0635584
90,233,0.155083
98,233,0.373937
113,233,0.2414
115,233,2.18976
134,233,0.0484348
148,233,0.0244904
166,233,0.00210518
167,233,0.00724728
168,233,0.0194148
169,233,0.01405
184,233,0.553085
186,233,0.0681472
199,233,0.00860956
201,233,0.0081666
218,233,0.00472186
224,233,0.0729018
225,233,0.00284076
237,233,0.115772
238,233,0.0501503
248,233,1.46209
250,233,0.00249178
251,233,0.00201447
264,233,0.0032034
281,233,0.00472971
285,233,0.0166047
286,233,0.0106798
292,233,0.00160077
298,233,0.0136937
300,233,0.00192003
329,233,0.00367843
335,233,0.00544314
337,233,0.0409443
340,233,0.00539506
344,233,0.0157596
347,233,0.0270452
360,233,0.00299425
364,233,0.0175285
367,233,0.0205554
370,233,0.017346
371,233,0.0177614
386,233,0.0195122
408,233,0.0634147
417,233,0.0343863
419,233,0.0383877
433,233,0.0836131
444,233,0.0234946
448,233,0.00716678
453,233,0.0106236
462,233,0.302888
500,233,0.0109205
532,233,0.02573
535,233,0.0280071
554,233,0.0272392
578,233,0.00966282
583,233,0.0282008
600,233,0.00343348
609,233,0.1674
617,233,0.0169077
644,233,0.0159063
655,233,0.0119464
667,233,0.0281992
670,233,0.0320955
680,233,0.0868922
682,233,0.0139182
688,233,0.0130432
690,233,0.0260396
695,233,0.0282305
696,233,0.0740315
723,233,0.203834
729,233,0.0895476
731,233,0.0290759
740,233,0.0148538
749,233,0.247793
758,233,0.00839777
771,233,0.00783702
776,233,0.403971
827,233,0.0423612
863,233,0.0513538
864,233,0.00974904
886,233,0.0173097
903,233,0.0138562
934,233,0.0430588
937,233,0.0137661
939,233,0.0227015
948,233,0.0153712
952,233,0.00155187
957,233,0.0312989
960,233,0.00744002
964,233,0.0121811
965,233,0.0175901
973,233,0.0112579
1004,233,0.00730727
1013,233,0.017442
1017,233,0.0304285
1020,233,0.0187078
1032,233,0.00968968
1037,233,0.115606
1039,233,0.00841397
1065,233,0.00216193
1080,233,0.057971
1081,233,0.015612
1094,233,0.0222417
1144,233,0.00524625
1193,233,0.00725953
1282,233,0.00546516
1411,233,0.69341
1533,233,0.00665115
1648,233,0.105874
1681,233,0.00502148
1682,233,0.0342762
1781,233,0.100502
1833,233,0.237883
1893,233,1.90414
2003,233,0.110496
2027,233,0.00596125
2028,233,0.0136098
2031,233,0.00163824
2063,233,0.0331168
2159,233,0.00489125
2219,233,0.0111079
2225,233,0.022792
2255,233,0.00811602
2294,233,0.0177753
2325,233,0.0129163
2338,233,0.0468945
2429,233,0.0176563
2443,233,0.00256809
2488,233,0.0121329
2528,233,0.002514
2561,233,0.00254962
2614,233,0.00520698
2635,233,0.017346
2644,233,0.00913332
2733,233,0.00931482
2797,233,0.0107415
2807,233,0.0148699
2815,233,0.00725898
2855,233,0.0181106
2868,233,0.00279101
98,234,0.028955
113,234,0.0147706
133,234,0.0104875
134,234,0.0111763
233,234,0.00871228
250,234,0.106588
821,234,0.0168776
3,236,0.0155521
4,236,0.0155521
8,236,0.00245345
11,236,0.0229771
15,236,0.012736
17,236,0.00562633
24,236,0.0200535
26,236,0.00404618
27,236,0.0203058
29,236,0.0122136
33,236,0.00490841
35,236,0.0175587
37,236,0.00831112
38,236,0.00455129
39,236,0.00260558
42,236,0.00431269
45,236,0.0126358
48,236,0.0552215
52,236,0.0498098
62,236,0.00465614
68,236,0.00444912
73,236,0.00217928
75,236,0.0040746
76,236,0.0040746
85,236,0.00133314
86,236,0.00594774
88,236,0.00685061
90,236,0.0109993
98,236,0.257597
113,236,0.170973
115,236,0.0694088
119,236,0.0034826
133,236,0.0139809
134,236,0.0148989
148,236,0.00579547
167,236,0.0048321
168,236,0.00634799
169,236,0.00426805
184,236,0.520287
186,236,0.0681472
198,236,0.0080114
199,236,0.00788773
200,236,0.0107919
201,236,0.00927379
224,236,0.0690782
233,236,0.104048
237,236,0.115772
248,236,0.0333392
264,236,0.0032034
281,236,0.00472971
286,236,0.0106798
292,236,0.00160077
298,236,0.0072862
321,236,0.00717214
322,236,0.0069341
329,236,0.00367843
335,236,0.00544314
337,236,0.0228559
340,236,0.00539506
344,236,0.00256226
347,236,0.00884516
360,236,0.00299425
364,236,0.0175285
367,236,0.0205554
370,236,0.017346
371,236,0.0177614
386,236,0.0195122
402,236,0.00762979
408,236,0.0586418
417,236,0.00902128
419,236,0.0243605
433,236,0.0838253
444,236,0.019916
448,236,0.00480351
453,236,0.0136397
462,236,0.302888
500,236,0.00136082
532,236,0.00753458
535,236,0.00355361
554,236,0.00840077
578,236,0.0118472
583,236,0.00784817
600,236,0.00171689
609,236,0.111256
617,236,0.0155327
644,236,0.00142929
655,236,0.00947379
667,236,0.00295859
670,236,0.0320955
680,236,0.00739523
682,236,0.0129563
688,236,0.0129293
690,236,0.201651
695,236,0.00309187
696,236,0.00774444
729,236,0.0113438
731,236,0.0268841
736,236,0.0150315
740,236,0.0148538
749,236,0.247793
758,236,0.0061769
771,236,0.00343588
776,236,0.403971
817,236,0.424072
827,236,0.0416848
863,236,0.00265175
864,236,0.00156048
886,236,0.00277156
897,236,0.0104207
903,236,0.00147861
937,236,0.00146898
948,236,0.00138116
952,236,0.0129249
960,236,0.00340869
964,236,0.00129976
965,236,0.00552393
973,236,0.00101138
1017,236,0.00128018
1020,236,0.00228354
1032,236,0.00162583
1039,236,0.00770853
1065,236,0.00577948
1081,236,0.00258967
1085,236,0.00628488
1094,236,0.00166441
1193,236,0.0082438
1250,236,0.359846
1411,236,0.34805
1633,236,0.00777294
1682,236,0.0342762
1816,236,0.558772
1833,236,0.237883
1893,236,0.0691619
2028,236,0.00132544
2063,236,0.0168725
2159,236,0.00489125
2219,236,0.00600708
2225,236,0.00555272
2255,236,0.00131912
2294,236,0.00540042
2325,236,0.0129163
2338,236,0.0283688
2429,236,0.0176563
2443,236,0.00256809
2488,236,0.00884715
2528,236,0.002514
2561,236,0.00254962
2614,236,0.00520698
2635,236,0.017346
2644,236,0.00913332
2733,236,0.00803053
2797,236,0.00649344
2807,236,0.0148699
2815,236,0.00325468
2855,236,0.0181106
2868,236,0.00279101
3,237,0.050456
4,237,0.050456
8,237,0.00769018
11,237,0.0254004
15,237,0.0192385
16,237,0.0295252
17,237,0.0156033
24,237,0.0364871
26,237,0.0356382
27,237,0.0324694
29,237,0.0268242
33,237,0.0375023
35,237,0.0334943
37,237,0.0113014
38,237,0.00455129
39,237,0.012556
42,237,0.00759926
45,237,0.0277507
48,237,0.0552215
52,237,0.08772
56,237,0.00125159
57,237,0.00113453
62,237,0.0056724
63,237,0.0370361
68,237,0.0158414
73,237,0.0141579
75,237,0.0168846
76,237,0.0168846
85,237,0.0148607
86,237,0.0478464
88,237,0.0215594
90,237,0.0109993
98,237,0.324328
113,237,0.213165
115,237,0.117413
119,237,0.0034826
133,237,0.0257621
134,237,0.0274526
148,237,0.0822788
167,237,0.0048321
168,237,0.0158482
169,237,0.0111436
176,237,0.00134729
182,237,0.0233057
184,237,0.562494
186,237,0.0897807
192,237,0.00139519
193,237,0.0233057
198,237,0.0243803
199,237,0.0248205
200,237,0.0328326
201,237,0.0253335
206,237,0.00156238
212,237,0.00137071
218,237,0.0217583
224,237,0.281817
230,237,0.0357649
233,237,0.134755
238,237,0.0181431
248,237,0.0995844
250,237,0.00249178
251,237,0.00201447
264,237,0.0032034
281,237,0.00472971
285,237,0.00274809
286,237,0.0106798
292,237,0.00160077
298,237,0.0136937
300,237,0.00192003
321,237,0.00717214
322,237,0.0069341
329,237,0.00367843
335,237,0.00544314
337,237,0.0436985
340,237,0.00539506
344,237,0.0177696
347,237,0.0220784
360,237,0.00299425
364,237,0.0175285
367,237,0.0205554
370,237,0.017346
371,237,0.0177614
386,237,0.0195122
402,237,0.0277026
408,237,0.0634147
417,237,0.00902128
419,237,0.0424816
421,237,0.00307753
433,237,0.0943727
444,237,0.0403063
448,237,0.00775164
453,237,0.0337543
462,237,0.302888
500,237,0.00414518
508,237,0.0873357
509,237,0.130717
532,237,0.0178359
535,237,0.0171215
554,237,0.0204129
578,237,0.0264196
583,237,0.0144415
600,237,0.0156722
609,237,0.188407
617,237,0.0188519
644,237,0.0159317
655,237,0.0215486
660,237,0.512705
666,237,0.00266466
667,237,0.0142562
670,237,0.0320955
680,237,0.0193358
682,237,0.031403
688,237,0.030888
690,237,0.204372
695,237,0.0100387
696,237,0.0487337
723,237,0.0233382
729,237,0.120253
731,237,0.0290759
736,237,0.0410414
740,237,0.0250709
749,237,0.274944
758,237,0.0180009
771,237,0.0157858
776,237,0.403971
817,237,0.295784
821,237,0.00548836
827,237,0.0564223
862,237,0.10176
863,237,0.00265175
864,237,0.0186156
886,237,0.0268922
897,237,0.0379836
903,237,0.0164811
922,237,0.00608054
937,237,0.0163739
939,237,0.00847099
948,237,0.0153957
952,237,0.0279023
960,237,0.0248243
964,237,0.0144888
965,237,0.0300286
973,237,0.0112758
1004,237,0.0146092
1017,237,0.00787656
1020,237,0.0148348
1032,237,0.0129668
1037,237,0.115606
1039,237,0.0242571
1065,237,0.0445352
1081,237,0.0168221
1085,237,0.0197802
1094,237,0.0185503
1144,237,0.0241724
1193,237,0.0225218
1248,237,0.00241343
1250,237,0.362794
1265,237,0.0168209
1269,237,0.0150574
1282,237,0.0251801
1299,237,0.00240356
1301,237,0.00258231
1339,237,0.0612225
1354,237,0.00132967
1411,237,0.360172
1445,237,0.0469866
1533,237,0.0196082
1551,237,0.00113928
1574,237,0.106951
1633,237,0.0244596
1648,237,0.105874
1659,237,0.00319864
1681,237,0.0231377
1682,237,0.0342762
1816,237,0.561198
1829,237,0.00220046
1833,237,0.237883
1893,237,0.176174
1923,237,2.83469
1959,237,0.00903138
2001,237,0.0110616
2028,237,0.00735713
2031,237,0.00163824
2063,237,0.046347
2159,237,0.00489125
2219,237,0.0156819
2225,237,0.022792
2255,237,0.00811602
2294,237,0.0140988
2325,237,0.0129163
2338,237,0.0497152
2429,237,0.0176563
2443,237,0.00256809
2488,237,0.0177443
2528,237,0.002514
2561,237,0.00254962
2614,237,0.00520698
2635,237,0.017346
2644,237,0.00913332
2733,237,0.00931482
2797,237,0.0113889
2807,237,0.0148699
2815,237,0.0140583
2855,237,0.0181106
2868,237,0.00279101
3,238,0.0116663
4,238,0.0116663
8,238,0.00263014
11,238,0.0202227
15,238,0.00422479
17,238,0.00342254
24,238,0.0140753
26,238,0.0171101
27,238,0.0121884
29,238,0.0199677
33,238,0.0251043
34,238,0.00290138
35,238,0.0334943
39,238,0.0149208
42,238,0.00271649
45,238,0.0206576
48,238,0.0223965
52,238,0.0539381
53,238,0.00636703
62,238,0.00189782
63,238,0.020053
68,238,0.0170852
73,238,0.0109435
74,238,0.00551411
75,238,0.00402906
76,238,0.00402906
81,238,0.00221823
82,238,0.00221823
85,238,0.0132876
86,238,0.00401786
88,238,0.00462784
90,238,0.00924859
98,238,0.125926
113,238,0.0717319
115,238,0.0685355
148,238,0.14073
166,238,0.00229653
167,238,0.00263598
168,238,0.0150987
169,238,0.0112059
173,238,0.00187414
174,238,0.00187533
182,238,0.00645786
184,238,0.506588
193,238,0.00645786
198,238,0.00515108
199,238,0.00532854
200,238,0.00693919
201,238,0.00505435
230,238,0.163262
233,238,0.319019
248,238,1.94017
250,238,0.00249178
251,238,0.00201447
285,238,0.00794571
306,238,0.00407525
310,238,0.0172069
337,238,0.034351
344,238,0.0109483
347,238,0.0210346
402,238,0.0138165
408,238,0.0399381
417,238,0.0182106
433,238,0.00536454
444,238,0.0226663
448,238,0.000729644
453,238,0.0207325
462,238,0.433857
479,238,0.00426159
500,238,0.00278474
532,238,0.0197152
535,238,0.0203451
543,238,0.00531491
554,238,0.0216738
578,238,0.0184749
583,238,0.0205563
600,238,0.0113572
609,238,0.0118062
617,238,0.00311691
644,238,0.0142453
655,238,0.014415
657,238,0.00393747
666,238,0.0392318
667,238,0.0169409
680,238,0.0125705
682,238,0.0245802
688,238,0.0236323
690,238,0.00319045
695,238,0.016904
696,238,0.0444865
723,238,0.0580181
729,238,0.00760961
731,238,0.0183001
736,238,0.010084
740,238,0.0277937
742,238,0.000773151
758,238,0.00544006
771,238,0.00981467
817,238,0.0447266
821,238,0.00107244
827,238,0.00649101
862,238,0.10176
864,238,0.00536366
886,238,0.00952493
897,238,0.00867909
903,238,0.0137053
937,238,0.0136161
939,238,0.00396747
948,238,0.013766
952,238,0.000615852
956,238,0.0142478
957,238,0.00547196
960,238,0.00230257
964,238,0.0120484
965,238,0.00967933
973,238,0.00937631
1013,238,0.00692506
1017,238,0.00547127
1020,238,0.0114668
1032,238,0.0110479
1037,238,0.115606
1039,238,0.00520747
1065,238,0.00457352
1080,238,0.0230447
1081,238,0.0139817
1085,238,0.00424563
1091,238,0.079051
1094,238,0.0165869
1193,238,0.00449288
1269,238,0.0156786
1339,238,0.24265
1351,238,0.579445
1411,238,0.781949
1445,238,1.23547
1633,238,0.00525099
1659,238,0.0108518
1833,238,0.226092
1893,238,2.10951
1959,238,0.0981349
2001,238,0.0151272
2028,238,0.00856066
2031,238,0.00163824
2063,238,0.0297606
2219,238,0.0105299
2225,238,0.0123684
2255,238,0.00663779
2294,238,0.0132438
2325,238,0.0146965
2338,238,0.0379269
2429,238,0.0141275
2488,238,0.0157268
2614,238,0.00757289
2644,238,0.00913332
2712,238,0.00459031
2733,238,0.00803053
2797,238,0.00863483
2815,238,0.0132488
2823,238,0.0378071
2825,238,0.034904
2828,238,0.0102863
3,240,0.050456
4,240,0.050456
8,240,0.00802519
11,240,0.0254004
15,240,0.0197078
16,240,0.0295252
17,240,0.0164603
24,240,0.0364871
26,240,0.0391139
27,240,0.0324694
29,240,0.0276974
33,240,0.0388277
35,240,0.0334943
37,240,0.0113014
38,240,0.00455129
39,240,0.0132613
42,240,0.00759926
45,240,0.0286541
48,240,0.0552215
52,240,0.0882186
56,240,0.00125159
57,240,0.00113453
62,240,0.0056724
63,240,0.0411095
68,240,0.0166488
73,240,0.0141579
74,240,0.0315397
75,240,0.0223928
76,240,0.0223928
81,240,0.0126977
82,240,0.0126977
85,240,0.0148607
86,240,0.0541353
88,240,0.0227175
90,240,0.0160904
98,240,0.324328
113,240,0.215795
115,240,0.116717
119,240,0.0174009
133,240,0.0257621
134,240,0.0274526
148,240,0.0131661
167,240,0.0048321
168,240,0.0158482
169,240,0.0114236
176,240,0.00134729
182,240,0.0115808
184,240,0.562494
186,240,0.0897807
192,240,0.00139519
193,240,0.0115808
198,240,0.0314171
199,240,0.0320993
200,240,0.0423036
201,240,0.0322374
206,240,0.00156238
210,240,0.100994
212,240,0.00137071
218,240,0.0131861
224,240,0.0737858
230,240,0.0245754
233,240,0.130933
237,240,0.115772
238,240,0.0140361
248,240,0.0959101
250,240,0.00249178
251,240,0.00201447
264,240,0.0032034
281,240,0.00472971
285,240,0.00274809
286,240,0.0106798
292,240,0.00160077
298,240,0.0136937
300,240,0.00192003
306,240,0.00407525
310,240,0.0172069
321,240,0.00717214
322,240,0.0069341
329,240,0.00367843
335,240,0.00544314
337,240,0.0436985
340,240,0.00539506
344,240,0.0177696
347,240,0.0220784
360,240,0.00299425
364,240,0.0175285
367,240,0.0205554
370,240,0.017346
371,240,0.0177614
386,240,0.0195122
402,240,0.0287426
408,240,0.0634147
417,240,0.00902128
419,240,0.0424816
421,240,0.00307753
433,240,0.0949572
444,240,0.0421137
448,240,0.00775164
453,240,0.0349232
462,240,0.302888
500,240,0.00414518
508,240,0.0873357
509,240,0.130717
532,240,0.0183966
535,240,0.018083
554,240,0.0209882
578,240,0.0272667
583,240,0.0144415
600,240,0.0156722
609,240,0.189415
617,240,0.0188519
644,240,0.0159317
655,240,0.0220543
666,240,0.00266466
667,240,0.0150569
670,240,0.0320955
680,240,0.019773
682,240,0.0325795
688,240,0.031812
690,240,0.204372
695,240,0.0100387
696,240,0.0492625
723,240,0.0233382
729,240,0.121785
731,240,0.0290759
736,240,0.0430882
740,240,0.0250709
749,240,0.247793
758,240,0.018715
771,240,0.0162212
776,240,0.403971
817,240,0.425414
821,240,0.00548836
827,240,0.0564223
862,240,0.10176
863,240,0.00265175
864,240,0.0199583
878,240,0.0156863
886,240,0.0292751
897,240,0.0401524
903,240,0.0164811
922,240,0.00608054
937,240,0.0163739
939,240,0.0311532
948,240,0.0153957
952,240,0.0279023
957,240,0.0312989
960,240,0.0216877
964,240,0.0144888
965,240,0.0324494
973,240,0.0112758
1004,240,0.00730727
1017,240,0.00787656
1020,240,0.0197745
1032,240,0.0129668
1037,240,0.115606
1039,240,0.0313709
1065,240,0.0496012
1081,240,0.0168221
1085,240,0.0255828
1094,240,0.0251939
1144,240,0.0146498
1193,240,0.0286606
1248,240,0.00241343
1250,240,0.362794
1269,240,0.00967035
1282,240,0.0152608
1299,240,0.00240356
1301,240,0.00258231
1339,240,0.0612225
1354,240,0.00132967
1411,240,0.355835
1445,240,0.0469866
1533,240,0.0129656
1551,240,0.00113928
1633,240,0.0257734
1648,240,0.105874
1659,240,0.0542379
1681,240,0.0140224
1682,240,0.0342762
1816,240,0.566375
1829,240,0.00220046
1833,240,0.237883
1893,240,0.167694
1959,240,0.00231113
2001,240,0.00610553
2028,240,0.00771608
2031,240,0.00163824
2063,240,0.046347
2159,240,0.00489125
2219,240,0.0160758
2225,240,0.022792
2255,240,0.00911593
2294,240,0.014453
2325,240,0.0146965
2338,240,0.052438
2429,240,0.0176563
2443,240,0.00256809
2488,240,0.0185954
2528,240,0.002514
2561,240,0.00254962
2614,240,0.00520698
2635,240,0.017346
2644,240,0.00913332
2733,240,0.00931482
2797,240,0.0113889
2807,240,0.0148699
2815,240,0.0140583
2855,240,0.0181106
2868,240,0.00279101
8,241,0.000266381
15,241,0.000373614
17,241,0.000681979
24,241,0.00067924
26,241,0.00277154
29,241,0.000695669
33,241,0.00105706
39,241,0.00056108
42,241,0.000722426
45,241,0.000719731
52,241,0.000399695
62,241,0.000779968
68,241,0.00064254
75,241,0.00530999
76,241,0.00530999
86,241,0.000800623
88,241,0.000922193
115,241,0.00870256
119,241,0.0139231
145,241,0.0797779
149,241,0.0758805
168,241,0.000307805
169,241,0.000222691
182,241,0.00442917
184,241,0.00433131
186,241,0.0068357
193,241,0.00442917
195,241,0.0843551
198,241,0.00678861
199,241,0.00702247
200,241,0.0091449
201,241,0.00666114
202,241,0.297957
203,241,0.298732
218,241,0.00323843
220,241,0.402238
221,241,4.04036
225,241,0.0259629
230,241,0.00940281
233,241,0.0261141
238,241,0.00344731
248,241,0.00834525
347,241,0.00042894
402,241,0.00082859
433,241,0.000468834
448,241,0.000629696
453,241,0.000931836
532,241,0.000446297
535,241,0.000765257
554,241,0.000458029
578,241,0.000674787
609,241,0.000816164
617,241,0.00034246
655,241,0.00040268
667,241,0.000637105
680,241,0.00034803
688,241,0.000736458
690,241,0.000285646
695,241,0.00068368
696,241,0.000422231
723,241,0.0239768
729,241,0.00123213
736,241,0.00163295
758,241,0.000568392
771,241,0.000346441
863,241,0.0229585
864,241,0.00106885
878,241,0.0495888
886,241,0.00189841
897,241,0.00172977
922,241,0.00608054
960,241,0.00255176
965,241,0.0019292
1039,241,0.00686292
1065,241,0.00489727
1085,241,0.015878
1144,241,0.00295135
1193,241,0.00592123
1250,241,0.000622646
1265,241,0.00253646
1269,241,0.00369828
1282,241,0.00307452
1368,241,0.487706
1409,241,0.371255
1411,241,0.00253004
1633,241,0.00104639
1659,241,0.00389957
1666,241,0.621601
1670,241,0.3476
1681,241,0.00282489
1816,241,0.0064607
1893,241,0.0139219
1959,241,0.125953
2001,241,0.000611527
2028,241,0.000285403
2063,241,0.00099985
2219,241,0.000313453
2294,241,0.000281789
8,242,0.000266381
15,242,0.000373614
17,242,0.000681979
24,242,0.00067924
26,242,0.00277154
29,242,0.000695669
33,242,0.00105706
39,242,0.00056108
42,242,0.000722426
45,242,0.000719731
52,242,0.000399695
62,242,0.000779968
68,242,0.00064254
75,242,0.00530999
76,242,0.00530999
86,242,0.000800623
88,242,0.000922193
115,242,0.00870256
119,242,0.0139231
145,242,0.0797779
149,242,0.0758805
168,242,0.000307805
169,242,0.000222691
182,242,0.00442917
184,242,0.00433131
186,242,0.0068357
193,242,0.00442917
195,242,0.0843551
198,242,0.00678861
199,242,0.00702247
200,242,0.0091449
201,242,0.00666114
202,242,0.297957
203,242,0.298732
218,242,0.00323843
220,242,0.402238
221,242,4.04036
225,242,0.0259629
230,242,0.00940281
233,242,0.0261141
238,242,0.00344731
248,242,0.00834525
347,242,0.00042894
402,242,0.00082859
433,242,0.000468834
448,242,0.000629696
453,242,0.000931836
532,242,0.000446297
535,242,0.000765257
554,242,0.000458029
578,242,0.000674787
609,242,0.000816164
617,242,0.00034246
655,242,0.00040268
667,242,0.000637105
680,242,0.00034803
688,242,0.000736458
690,242,0.000285646
695,242,0.00068368
696,242,0.000422231
723,242,0.0239768
729,242,0.00123213
736,242,0.00163295
758,242,0.000568392
771,242,0.000346441
863,242,0.0229585
864,242,0.00106885
878,242,0.0495888
886,242,0.00189841
897,242,0.00172977
922,242,0.00608054
